time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.843374,0.3650,0.4623,1.0818,1.232
1.861084,0.3801,0.4559,0.9369,1.109
1.862017,0.4069,0.4641,0.7801,0.995
1.879929,0.4181,0.4723,0.6308,0.892
1.882054,0.4267,0.4679,0.2117,0.668
1.891946,0.4469,0.4645,-0.2716,0.699
1.903283,0.4518,0.4492,-0.7411,0.977
1.913673,0.4693,0.4493,-1.0354,1.222
1.923799,0.5266,0.4233,-1.0714,1.267
1.934393,0.8141,0.3690,-1.0968,1.415
1.942117,0.8145,0.3146,-1.1273,1.426
1.961451,0.8272,0.2752,-1.1365,1.432
1.962511,0.8388,0.2515,-1.1284,1.428
1.973262,0.8628,0.2163,-1.0797,1.399
1.982997,0.8856,0.2102,-1.0210,1.368
1.994174,0.9073,0.6274,-0.9820,1.477
2.004802,1.3092,0.8672,-0.9251,1.823
2.012644,1.3424,1.1592,-1.1110,2.093
2.023953,1.7154,1.3916,-1.0381,2.441
2.033227,1.7334,1.3714,-1.3868,2.609
2.042425,1.7504,1.3288,-1.3260,2.567
2.060841,1.7527,1.2903,-1.2643,2.517
2.062351,1.7673,1.2288,-1.2019,2.465
2.073502,1.7533,1.1590,-1.1252,2.384
2.084247,1.7512,1.0687,-1.0477,2.304
2.094350,1.7337,0.9458,-0.9419,2.188
2.103174,1.7142,0.4529,-0.8209,1.954
2.113842,1.6928,0.3293,-0.7121,1.866
2.126770,1.6836,-0.2781,-0.5892,1.805
2.134562,1.7009,-0.3865,-0.4678,1.806
2.142264,1.7045,-0.6766,-0.3636,1.870
2.161904,1.7223,-0.7294,-0.2792,1.891
2.163050,1.7280,-0.7725,-0.2021,1.904
2.173927,1.7223,-0.7988,-0.1321,1.903
2.183920,1.7331,-0.8031,-0.0685,1.911
2.193537,1.7193,-0.2709,-0.0104,1.741
2.203743,1.4211,0.4602,0.0421,1.494
2.212456,0.9197,0.7952,0.0893,1.219
2.224673,0.8957,1.2315,0.1038,1.526
2.233731,0.6135,1.2518,-0.1320,1.400
2.243438,0.1552,1.2526,-0.1416,1.270
2.262131,-0.2757,1.2397,-0.6460,1.425
2.262779,-0.5304,1.2068,-0.6222,1.458
2.277138,-0.5555,1.1422,-0.9381,1.579
2.283752,-0.5681,1.0426,-0.8994,1.490
2.294564,-0.5812,0.9243,-0.8762,1.400
2.306535,-0.5951,0.5305,-0.8669,1.178
2.312255,-0.5960,0.4230,-0.8569,1.126
2.323312,-0.1064,0.0211,-1.0788,1.084
2.334078,0.3140,-0.0194,-1.0508,1.097
2.342158,0.3106,-0.0651,-1.0156,1.064
2.360365,0.3056,-0.1030,-0.9871,1.038
2.361983,0.2854,-0.1351,-0.9522,1.003
2.373061,0.2780,-0.1219,-0.9143,0.963
2.383310,0.2570,0.2791,-0.8751,0.954
2.393762,-0.1034,0.7686,-0.8236,1.131
2.404524,-0.5307,1.2067,-0.5162,1.416
2.413464,-1.0254,1.1955,-0.4706,1.644
2.424293,-1.8185,1.1832,-0.1301,2.173
2.433503,-2.8138,1.1706,-0.0546,3.048
2.443681,-3.9553,1.1501,0.0074,4.119
2.461711,-3.9706,0.6576,0.8711,4.118
2.462452,-3.9646,0.6139,0.8825,4.108
2.473699,-3.9542,0.5717,0.8820,4.091
2.485411,-3.9371,0.2867,2.1842,4.511
2.493209,-3.8827,0.2361,2.4089,4.575
2.503084,-2.2574,0.2031,2.3055,3.233
2.513975,-0.7015,0.1866,2.2034,2.320
2.523874,0.4329,0.1591,2.0967,2.147
2.533571,0.9976,-0.0932,1.9813,2.220
2.542760,1.0197,-0.4591,1.2995,1.714
2.561681,1.0561,-0.8423,1.1462,1.772
2.562466,1.0915,-0.8773,0.9946,1.718
2.574049,1.1236,-0.8821,0.8514,1.663
2.582475,0.6487,-0.8848,0.7028,1.303
2.593053,-0.1021,-0.8858,-0.1296,0.901
2.602515,-0.0949,-0.8710,-0.8064,1.191
2.615691,-0.0812,-0.5114,-1.2031,1.310
2.623808,-0.0725,-0.2333,-1.2351,1.259
2.635734,-0.0520,-0.1890,-1.2469,1.262
2.643448,-0.0478,-0.1579,-1.2458,1.257
2.662693,0.7554,-0.1233,-1.2191,1.439
2.663415,1.4729,-0.0890,-1.1746,1.886
2.674596,2.1729,-0.6288,-0.8148,2.404
2.684157,3.1160,-1.2927,0.1235,3.376
2.693236,3.8821,-2.1043,1.1822,4.571
2.704302,4.6503,-2.5761,2.0394,5.694
2.712515,4.6316,-2.4921,2.0952,5.661
2.723331,4.6310,-2.4101,2.1345,5.640
2.734067,4.6358,-2.3113,2.1542,5.610
2.743808,4.6462,-2.1908,2.1546,5.570
2.761832,4.4142,-2.0330,1.3941,5.056
2.762638,3.0122,-0.9968,1.3561,3.451
2.773490,1.7592,-0.1451,1.2965,2.190
2.783898,0.9439,0.0072,1.1915,1.520
2.793725,0.2936,0.1669,0.5105,0.612
2.804025,-0.2344,0.3017,0.4334,0.578
2.812636,-0.5030,0.4073,0.3455,0.734
2.824112,-0.5030,0.4631,0.2729,0.736
2.833359,-0.5198,-0.0754,0.1744,0.553
2.843015,-0.7435,-0.4103,0.0891,0.854
2.863423,-0.7377,-1.0366,0.0288,1.273
2.864389,-0.7338,-1.0543,-0.0216,1.285
2.875386,-0.7303,-1.0750,-0.0694,1.301
2.884174,-0.7282,-1.0918,-0.6960,1.485
2.894330,-0.7271,-1.1045,-1.0318,1.677
2.903434,-0.3731,-1.1124,-1.0213,1.555
2.914990,-0.3881,-1.1021,-1.0316,1.559
2.923887,-0.3915,-1.0818,-1.0204,1.538
2.933210,-0.3969,-1.0510,-1.0013,1.505
2.942124,-0.3907,-0.9687,-0.9617,1.420
2.952697,-0.4411,-0.8639,-0.9156,1.334
2.962290,-0.4933,-0.5109,-0.8501,1.108
2.973451,-0.5333,-0.4202,-0.7935,1.044
2.982930,-0.5877,-0.3491,-0.7061,0.983
2.994462,-0.9009,-0.2710,-0.0602,0.943
3.002852,-1.4312,-0.2262,0.0092,1.449
3.014471,-2.3685,-0.1730,0.0856,2.376
3.023445,-3.5758,-0.4940,0.6291,3.664
3.032761,-4.7477,-0.4753,0.6366,4.814
3.042756,-4.7446,-0.4623,0.6435,4.810
3.061029,-4.7390,-0.4529,1.2122,4.913
3.063358,-4.7298,-0.4476,1.5469,4.996
3.072526,-4.7159,0.3520,1.4937,4.959
3.082755,-4.2636,1.0873,1.4435,4.631
3.094054,-2.8169,1.4637,1.6776,3.590
3.103456,-1.2341,1.4700,1.5964,2.496
