time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.872088,-0.0147,0.0105,-0.0667,0.069
0.872867,-0.1429,0.0529,0.0239,0.154
0.890828,-0.2605,0.0902,0.0095,0.276
0.891164,-0.3295,0.1465,-0.0283,0.362
0.891331,-0.3220,0.1601,-0.0224,0.360
0.893713,-0.1958,0.1597,-0.0060,0.253
0.899909,0.0289,0.1357,-0.0125,0.139
0.904349,0.2944,0.0881,-0.0136,0.308
0.908897,0.5102,0.0452,-0.0388,0.514
0.914106,0.6150,0.0164,-0.0079,0.615
0.920138,0.6381,0.0255,0.0503,0.641
0.924763,0.5329,0.0530,0.0737,0.541
0.928724,0.3574,0.0754,0.0676,0.371
0.934668,0.1263,0.0929,0.0282,0.159
0.937945,-0.0885,0.0868,0.0083,0.124
0.943774,-0.2539,0.0716,0.0079,0.264
0.947654,-0.3039,0.0288,0.0269,0.306
0.954711,-0.2727,-0.0084,0.0604,0.279
0.959513,-0.1515,-0.0308,0.1033,0.186
0.962915,-0.0360,-0.0625,0.1363,0.154
0.971071,0.0500,-0.0658,0.1497,0.171
0.972909,0.0877,-0.0694,0.1439,0.182
0.984831,0.0680,-0.0686,0.1190,0.153
0.985514,0.0437,-0.0586,0.1036,0.127
0.991615,0.0147,-0.0253,0.0788,0.084
0.992540,-0.0187,0.0029,0.0873,0.089
0.998883,-0.0377,-0.0025,0.0580,0.069
1.003096,-0.0565,0.0063,0.0479,0.074
1.009724,-0.0563,-0.0182,0.0333,0.068
1.014772,-0.0702,-0.0331,0.0521,0.094
1.018400,-0.0746,-0.0432,0.0851,0.121
1.023781,-0.0695,-0.0436,0.0844,0.118
1.029719,-0.0548,-0.0392,0.0694,0.097
1.035287,-0.0355,-0.0301,0.0686,0.083
1.037773,-0.0163,-0.0211,0.0534,0.060
1.043488,-0.0164,-0.0217,0.0289,0.040
1.048216,0.0026,-0.0223,0.0235,0.033
1.053061,0.0261,-0.0231,0.0039,0.035
1.059958,0.0400,-0.0049,-0.0014,0.040
1.065875,0.0584,0.0177,-0.0114,0.062
1.074425,0.0767,0.0353,-0.0451,0.096
1.074835,0.0758,0.0384,-0.0738,0.113
1.080759,0.0701,0.0318,-0.1023,0.128
1.083579,0.0597,0.0349,-0.1067,0.127
1.088121,0.0352,0.0381,-0.0968,0.110
1.093584,0.0442,0.0462,-0.0726,0.097
1.098799,0.0341,0.0447,-0.0295,0.064
1.103023,0.0146,0.0482,0.0085,0.051
1.110089,0.0238,0.0468,0.0177,0.055
1.114617,0.0471,0.0265,0.0315,0.063
1.118752,0.0656,0.0111,0.0498,0.083
1.126026,0.0696,-0.0234,0.0582,0.094
1.127592,0.0831,-0.0386,0.0330,0.097
1.134903,0.0964,-0.0443,0.0459,0.116
1.138791,0.1096,-0.0738,0.0446,0.139
1.144006,0.0847,-0.0937,0.0292,0.130
1.147726,0.0742,-0.0612,0.0235,0.099
1.152668,0.0684,-0.0292,0.0514,0.090
1.163523,0.0674,0.0023,0.0556,0.087
1.164812,0.0806,0.0097,-0.0019,0.081
1.167858,0.0794,0.0264,-0.0922,0.125
1.174692,0.0497,0.0570,-0.1630,0.180
1.180035,0.0203,0.0920,-0.1572,0.183
1.182499,-0.0137,0.1124,-0.1514,0.189
1.187577,-0.0522,0.1469,-0.1408,0.210
1.193257,-0.1094,0.1715,-0.1494,0.252
1.199403,-0.1328,0.1533,-0.1103,0.231
1.204650,-0.1370,0.1211,-0.0809,0.200
1.209729,-0.1127,0.0846,-0.0372,0.146
1.213935,-0.0648,0.0580,0.0062,0.087
1.218578,-0.0126,0.0174,0.0399,0.045
1.225542,0.0059,-0.0181,0.0447,0.049
1.230038,-0.0184,-0.0343,0.0447,0.059
1.236297,-0.0330,-0.0456,0.0590,0.082
1.237057,-0.0855,-0.0519,0.0733,0.124
1.242593,-0.1518,-0.0534,0.0874,0.183
1.249260,-0.2032,-0.0593,0.0732,0.224
1.254525,-0.2304,-0.0742,0.0592,0.249
1.267321,-0.2383,-0.0745,0.0313,0.252
1.268145,-0.2318,-0.0743,0.0132,0.244
1.268678,-0.1825,-0.0833,-0.0047,0.201
1.273795,-0.1526,-0.0873,-0.0036,0.176
1.277550,-0.1182,-0.1007,0.0118,0.156
1.289165,-0.0983,-0.1091,0.0033,0.147
1.289807,-0.0928,-0.1268,0.0092,0.157
1.292740,-0.0778,-0.1444,0.0152,0.165
1.297714,-0.0772,-0.1618,0.0259,0.181
1.303081,-0.0766,-0.1695,0.0367,0.190
1.309660,-0.0476,-0.1820,0.0282,0.190
1.314464,-0.0188,-0.1992,0.0339,0.203
1.318441,-0.0045,-0.2164,0.0584,0.224
1.326171,0.0049,-0.2338,0.0495,0.239
