time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.952547,0.0895,0.0204,-0.0138,0.093
0.965208,0.0984,0.0251,-0.0099,0.102
0.965818,0.0930,0.0155,-0.0202,0.096
0.967994,0.0686,0.0250,-0.0588,0.094
0.972755,0.0540,0.0298,-0.0781,0.100
0.979233,0.0015,0.0491,-0.0593,0.077
0.983212,-0.0315,0.0540,-0.0121,0.064
0.989972,-0.0595,0.0685,-0.0316,0.096
0.991699,-0.0921,0.0640,-0.0554,0.125
0.998463,-0.1149,0.0739,-0.0646,0.151
1.005259,-0.1232,0.0504,-0.0736,0.152
1.006002,-0.1458,0.0273,-0.0587,0.160
1.012752,-0.1586,0.0094,-0.0485,0.166
1.018567,-0.1524,-0.0083,-0.0382,0.157
1.023434,-0.1462,-0.0258,-0.0089,0.149
1.028317,-0.0973,-0.0524,0.0060,0.111
1.039483,-0.0536,-0.0836,0.0399,0.107
1.040803,-0.0434,-0.1099,0.0402,0.125
1.041544,-0.0239,-0.1218,0.0311,0.128
1.062814,0.0049,-0.1242,0.0601,0.138
1.063476,0.0381,-0.1268,0.0794,0.154
1.063951,0.0379,-0.1057,0.0654,0.130
1.064362,0.0423,-0.0945,0.0562,0.118
1.067390,0.0373,-0.0881,0.0137,0.097
1.073378,0.0323,-0.0817,-0.0049,0.088
1.080344,0.0226,-0.0751,0.0100,0.079
1.084307,0.0084,-0.0684,0.0294,0.075
1.089905,0.0085,-0.0758,0.0630,0.099
1.093252,-0.0247,-0.0832,0.1012,0.133
1.098340,-0.0338,-0.0999,0.1297,0.167
1.102641,-0.0287,-0.1213,0.1201,0.173
1.108830,-0.0283,-0.1330,0.1153,0.178
1.114749,-0.0185,-0.1402,0.1056,0.177
1.118167,-0.0325,-0.1428,0.0960,0.175
1.121792,-0.0559,-0.1169,0.0675,0.146
1.128294,-0.0697,-0.0913,0.0536,0.127
1.144878,-0.0786,-0.0705,0.0683,0.126
1.146476,-0.0731,-0.0593,0.0689,0.117
1.147272,-0.0535,-0.0813,0.0648,0.117
1.148043,-0.0245,-0.0985,0.0464,0.112
1.151626,-0.0053,-0.0871,0.0709,0.112
1.164531,0.0091,-0.0757,0.1139,0.137
1.165057,0.0138,-0.0884,0.1136,0.145
1.166106,0.0328,-0.1151,0.0940,0.152
1.172434,0.0660,-0.1039,0.0456,0.131
1.177818,0.0800,-0.0927,0.0585,0.136
1.184196,0.0748,-0.0531,0.0950,0.132
1.188027,0.0460,-0.0281,0.1220,0.133
1.192922,0.0363,-0.0128,0.1255,0.131
1.199670,0.0314,0.0023,0.1005,0.105
1.203740,0.0028,0.0126,0.0661,0.067
1.208626,-0.0254,0.0040,0.0697,0.074
1.213429,-0.0487,0.0004,0.0782,0.092
1.218385,-0.0716,-0.0456,0.0818,0.118
1.222848,-0.0850,-0.0673,0.0808,0.135
1.227184,-0.0792,-0.0984,0.0752,0.147
1.238630,-0.0782,-0.1245,0.0887,0.172
1.239396,-0.0631,-0.1268,0.0975,0.172
1.241502,-0.0623,-0.1246,0.0919,0.167
1.254026,-0.0616,-0.1082,0.1055,0.163
1.254559,-0.0514,-0.1301,0.0856,0.164
1.257012,-0.0413,-0.1186,0.0469,0.134
1.262842,-0.0219,-0.0838,0.0703,0.112
1.266956,-0.0026,-0.0730,0.1173,0.138
1.273018,0.0259,-0.0483,0.1354,0.146
1.278816,0.0637,-0.0335,0.1106,0.132
1.283358,0.0774,-0.0237,0.0527,0.097
1.287726,0.0625,-0.0094,0.0285,0.069
1.293738,0.0288,0.0143,0.0329,0.046
1.297404,0.0143,0.0330,0.0276,0.045
1.303315,-0.0143,0.0470,0.0175,0.052
1.307736,-0.0236,0.0706,0.0218,0.078
1.312820,-0.0138,0.0560,0.0167,0.060
1.320184,-0.0041,0.0510,-0.0167,0.054
1.321439,0.0007,0.0318,-0.0164,0.036
1.330683,0.0102,0.0127,-0.0068,0.018
1.337256,0.0101,0.0079,-0.0020,0.013
1.338030,0.0195,-0.0016,0.0218,0.029
1.342257,0.0241,-0.0063,0.0502,0.056
1.347637,0.0239,-0.0158,0.0593,0.066
1.351796,0.0189,-0.0252,0.0588,0.067
1.364392,0.0188,-0.0109,0.0630,0.067
1.368201,0.0233,-0.0063,0.0672,0.071
1.368497,0.0088,0.0076,0.0665,0.068
1.372685,0.0087,0.0120,0.0802,0.082
1.375680,0.0086,0.0163,0.0745,0.077
1.386172,0.0085,0.0349,0.0785,0.086
1.386593,-0.0011,0.0389,0.0587,0.070
1.392443,-0.0202,0.0428,0.0393,0.061
1.397366,-0.0249,0.0466,0.0106,0.054
1.402157,-0.0391,0.0504,0.0105,0.065
1.408149,-0.0531,0.0493,0.0058,0.073
1.413035,-0.0718,0.0532,0.0200,0.092
1.418054,-0.0760,0.0618,0.0010,0.098
1.422272,-0.0707,0.0657,0.0059,0.097
1.428874,-0.0512,0.0601,0.0061,0.079
1.433760,-0.0224,0.0499,0.0016,0.055
1.436981,0.0062,0.0352,0.0257,0.044
1.456476,0.0393,0.0301,0.0400,0.064
1.457743,0.0532,0.0439,0.0540,0.088
1.458537,0.0623,0.0720,0.0535,0.109
1.459411,0.0712,0.0712,0.0435,0.110
1.462298,0.0563,0.0704,0.0337,0.096
1.470207,0.0368,0.0838,0.0191,0.093
1.470569,0.0175,0.0828,0.0142,0.086
1.477096,-0.0254,0.1009,0.0235,0.107
1.481964,-0.0632,0.0856,0.0186,0.108
1.486963,-0.0770,0.0896,-0.0005,0.118
1.491552,-0.0621,0.0937,0.0094,0.113
1.497522,-0.0426,0.0978,0.0143,0.108
1.502268,-0.0328,0.1161,0.0049,0.121
1.508325,-0.0135,0.1058,-0.0234,0.109
1.513088,0.0008,0.0862,-0.0372,0.094
1.517671,-0.0087,0.0952,-0.0509,0.108
1.524426,0.0057,0.0949,-0.0549,0.110
1.528126,0.0010,0.1185,-0.0399,0.125
1.532731,0.0200,0.1417,-0.0155,0.144
1.537448,0.0531,0.1552,-0.0056,0.164
1.542863,0.0669,0.1685,-0.0149,0.182
1.553861,0.0379,0.1720,-0.0338,0.179
1.554848,-0.0003,0.1992,-0.0573,0.207
1.558296,-0.0288,0.2073,-0.0332,0.212
1.563142,-0.0474,0.1822,-0.0332,0.191
1.570858,-0.0659,0.1575,-0.0570,0.180
1.571245,-0.0461,0.1428,-0.0806,0.170
1.576268,0.0020,0.1283,-0.0709,0.147
1.582415,0.0402,0.0949,-0.0377,0.110
1.589972,0.0687,0.0808,-0.0240,0.109
1.591492,0.0826,0.0618,-0.0104,0.104
1.597022,0.1011,0.0760,-0.0064,0.127
1.602432,0.1147,0.0945,0.0261,0.151
1.608243,0.1090,0.0935,0.0300,0.147
1.612858,0.0844,0.0877,0.0056,0.122
1.617601,0.0647,0.0817,0.0194,0.106
1.624014,0.0166,0.0804,0.0190,0.084
1.629492,0.0021,0.0840,0.0283,0.089
1.632216,-0.0218,0.0875,0.0471,0.102
1.636892,-0.0217,0.0624,0.0515,0.084
1.643390,-0.0311,0.0424,0.0513,0.073
1.656628,-0.0263,0.0225,0.0511,0.062
1.657916,-0.0309,0.0172,0.0271,0.045
1.658880,-0.0355,0.0119,0.0319,0.049
1.661160,-0.0353,-0.0029,0.0367,0.051
1.676990,-0.0257,-0.0127,0.0320,0.043
1.677424,-0.0161,-0.0034,0.0227,0.028
1.677646,0.0077,0.0105,0.0228,0.026
1.681544,0.0312,0.0052,0.0134,0.034
1.687921,0.0451,0.0187,0.0278,0.056
1.692029,0.0588,0.0226,0.0230,0.067
1.697382,0.0486,0.0311,0.0231,0.062
1.703254,0.0338,0.0205,0.0138,0.042
1.707642,0.0048,0.0148,-0.0097,0.018
1.712360,-0.0049,0.0186,0.0192,0.027
1.718189,-0.0004,0.0271,0.0573,0.063
1.724460,0.0042,0.0258,0.0666,0.072
1.728250,0.0134,0.0008,0.0426,0.045
1.734365,-0.0060,-0.0049,0.0142,0.016
1.735896,-0.0252,-0.0154,-0.0044,0.030
1.741586,-0.0347,-0.0446,-0.0180,0.059
1.749556,-0.0394,-0.0640,-0.0268,0.080
1.751294,-0.0582,-0.0736,-0.0403,0.102
1.776773,-0.0484,-0.0592,-0.0298,0.082
1.777314,-0.0340,-0.0449,0.0139,0.058
1.777589,-0.0149,-0.0355,0.0240,0.045
1.777804,-0.0198,-0.0264,0.0246,0.041
1.778021,-0.0199,-0.0130,0.0394,0.046
1.782811,-0.0248,0.0003,0.0114,0.027
1.787747,-0.0344,0.0087,-0.0069,0.036
1.792290,-0.0249,0.0076,-0.0108,0.028
1.798308,-0.0202,0.0208,0.0042,0.029
1.802684,0.0129,0.0101,0.0002,0.016
1.807398,0.0410,-0.0051,-0.0038,0.041
1.812342,0.0404,-0.0200,-0.0362,0.058
1.816050,0.0588,-0.0300,-0.0397,0.077
1.824573,0.0676,-0.0445,-0.0148,0.082
1.827695,0.0288,-0.0398,0.0148,0.051
1.831727,0.0189,-0.0113,0.0346,0.041
1.836288,0.0042,0.0025,0.0495,0.050
1.842964,-0.0150,0.0067,0.0502,0.053
1.854904,-0.0389,0.0203,0.0367,0.057
1.856196,-0.0484,0.0338,0.0233,0.063
1.856731,-0.0435,0.0567,0.0052,0.072
1.862590,-0.0387,0.0842,-0.0221,0.095
1.880362,-0.0196,0.0688,-0.0256,0.076
1.880884,-0.0102,0.0583,-0.0479,0.076
1.881096,-0.0151,0.0575,-0.0275,0.065
1.881317,-0.0104,0.0331,-0.0166,0.038
1.888233,-0.0010,0.0091,0.0038,0.010
1.892776,-0.0012,-0.0148,0.0146,0.021
1.899302,-0.0014,-0.0242,0.0063,0.025
1.904343,0.0174,-0.0430,0.0075,0.047
1.907906,0.0218,-0.0619,0.0134,0.067
1.912979,0.0214,-0.0853,-0.0189,0.090
1.916477,0.0258,-0.0944,-0.0274,0.102
1.923711,0.0159,-0.0656,0.0022,0.068
1.927645,0.0250,-0.0418,0.0126,0.050
1.934387,0.0151,-0.0088,0.0419,0.045
1.937129,0.0194,0.0047,0.0234,0.031
1.942159,0.0095,0.0038,-0.0045,0.011
1.950672,-0.0098,0.0029,-0.0513,0.052
1.951988,-0.0242,-0.0073,-0.0791,0.083
1.980088,-0.0573,-0.0362,-0.1070,0.127
1.980886,-0.0710,-0.0406,-0.1205,0.146
1.981292,-0.0750,-0.0494,-0.0772,0.118
1.981554,-0.0552,-0.0532,-0.0487,0.091
1.981812,-0.0212,-0.0472,-0.0304,0.060
1.982048,0.0221,-0.0411,-0.0270,0.054
1.987471,0.0556,-0.0257,-0.0332,0.070
1.992322,0.0792,-0.0342,-0.0205,0.089
1.997099,0.0932,-0.0522,-0.0409,0.114
2.002217,0.0927,-0.0465,-0.0326,0.109
2.007465,0.0780,-0.0267,-0.0197,0.085
2.012203,0.0825,-0.0260,-0.0260,0.090
2.017266,0.0394,-0.0396,-0.0372,0.067
2.023600,0.0253,-0.0387,-0.0343,0.058
2.027323,-0.0173,-0.0710,-0.0455,0.086
2.030855,-0.0452,-0.0936,-0.0424,0.112
2.037937,-0.0397,-0.0969,-0.0251,0.108
2.043452,-0.0437,-0.0907,-0.0364,0.107
2.053170,-0.0524,-0.0656,-0.0097,0.084
2.054885,-0.0278,-0.0264,-0.0165,0.042
2.059221,-0.0176,0.0124,-0.0090,0.023
2.061355,0.0020,0.0223,-0.0112,0.025
2.080870,0.0213,0.0413,-0.0133,0.048
2.081543,0.0500,0.0315,-0.0108,0.060
2.081934,0.0547,0.0359,-0.0178,0.068
2.082344,0.0451,0.0116,-0.0248,0.053
2.087152,0.0260,0.0209,-0.0365,0.049
2.090834,-0.0213,0.0349,-0.0526,0.067
2.097158,-0.0541,0.0584,-0.0588,0.099
2.101918,-0.0866,0.0677,-0.0266,0.113
