time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.846936,0.9297,0.3141,0.4316,1.072
1.856477,1.2314,0.3176,0.4231,1.340
1.865883,1.2476,0.2802,0.3990,1.339
1.881692,1.2775,-0.2753,0.3882,1.363
1.890695,1.5796,-0.7892,0.3783,1.806
1.897078,1.6361,-1.2875,0.3698,2.114
1.905601,2.1414,-1.2935,0.3366,2.524
1.916909,2.6184,-1.2954,-0.0869,2.923
1.925997,3.0668,-1.2777,-0.0946,3.324
1.937053,3.6625,-1.2360,-0.0778,3.866
1.947671,3.6559,-1.1892,-0.0634,3.845
1.956765,3.6460,-1.0638,-0.5284,3.835
1.965864,3.6324,-0.5917,-0.4652,3.710
1.983237,3.6147,-0.4677,-0.4455,3.672
1.985613,3.3202,0.1082,-0.6331,3.382
1.995851,2.6957,0.5167,-0.5827,2.806
2.005516,2.1631,1.0919,-0.5246,2.479
2.015856,1.5863,1.1513,-0.4452,2.010
2.028192,1.0888,1.1906,-0.3736,1.656
2.035692,0.7937,1.1966,-1.2217,1.885
2.046177,0.7286,1.1682,-1.1246,1.778
2.056350,0.2831,1.1025,-1.0317,1.536
2.071968,-0.1738,0.3490,-0.9345,1.013
2.102274,-0.6952,-0.2536,-0.8506,1.127
2.103664,-1.0350,-0.3206,-0.7947,1.344
2.104533,-1.0675,-0.3684,0.3709,1.189
2.106235,-1.0925,-0.4213,1.0673,1.584
2.115470,-1.1112,-0.4522,1.0803,1.614
2.128286,-1.1509,-0.4726,1.0917,1.655
2.135941,-1.7565,0.1017,1.4693,2.292
2.147266,-2.6962,0.8302,1.4905,3.191
2.155785,-3.8839,1.4890,1.4712,4.412
2.168249,-4.4360,2.0172,1.3732,5.063
2.188459,-4.3975,2.0348,1.2600,5.007
2.189957,-4.3573,2.0293,0.8116,4.875
2.195777,-4.3166,1.9990,0.6839,4.806
2.205679,-4.2755,1.9571,0.5633,4.736
2.216310,-2.7537,1.9088,0.3932,3.374
2.226271,-1.3323,1.8442,-0.1076,2.278
2.236379,-1.0193,1.7440,-0.6390,2.119
2.250477,-0.9979,1.6466,-0.7636,2.071
2.257024,-0.9817,1.2008,-0.8626,1.775
2.268664,-0.9694,0.7277,-0.9530,1.542
2.283868,-0.9619,0.6141,-1.0289,1.537
2.286411,-0.9628,0.1678,-1.0751,1.453
2.296444,-0.9699,-0.2372,-1.0959,1.483
2.306313,-0.9789,-0.3309,-1.0803,1.495
2.316868,-0.9890,-0.4018,-1.0723,1.513
2.326873,-0.9606,-0.4455,-1.0377,1.483
2.336603,-0.0771,-0.4733,-0.9745,1.086
2.347406,0.4521,-0.5061,-0.9219,1.145
2.356555,0.9678,-0.4649,-0.8687,1.381
2.375542,1.4698,-0.4153,-0.8136,1.731
2.377849,1.4698,-0.4153,-0.8136,1.731
2.378979,1.9031,-0.3574,-0.7688,2.083
2.388982,1.8997,-0.3201,-0.7339,2.062
2.409367,1.8950,-0.3062,-0.6820,2.037
2.410928,1.8889,-0.6168,-0.6267,2.084
2.415544,1.8811,-0.8442,-0.5681,2.139
2.427559,1.8174,-0.8528,-0.0987,2.010
2.436420,1.7524,-0.8471,0.0044,1.946
2.446472,1.4552,-0.8278,0.4070,1.723
2.458608,1.4030,-0.8085,0.4810,1.689
2.467848,1.3652,-0.7884,0.5509,1.670
2.490037,1.3299,-0.7256,0.6130,1.634
2.491434,1.2985,-0.2535,0.6233,1.462
2.498050,1.2987,-0.1761,0.4172,1.375
2.506338,1.3168,0.1315,0.4450,1.396
2.515695,1.5835,0.1917,0.4634,1.661
2.527208,1.6077,0.5194,0.4743,1.755
2.535766,2.0835,0.5563,0.4794,2.209
2.546782,2.5465,0.5772,0.5228,2.663
2.556614,2.5884,0.5913,0.9986,2.837
2.565660,2.6030,0.5934,1.4323,3.030
2.580127,2.6304,0.5655,1.4439,3.053
2.586090,2.6441,-0.3191,1.4680,3.041
2.596606,2.6569,-1.0710,1.4799,3.224
2.606962,2.4099,-1.0833,1.5081,3.042
2.616119,2.0544,-1.1033,1.5360,2.792
2.625617,2.0279,-1.1175,1.5730,2.799
2.635290,1.7463,-1.1420,1.5607,2.606
2.645641,1.4286,-0.6134,1.5516,2.196
2.655435,1.4156,-0.0212,1.5173,2.075
2.665291,1.1486,0.4582,1.4719,1.922
2.679181,1.1423,0.8603,1.0813,1.793
2.686235,0.9029,0.9218,0.6117,1.428
2.695702,0.6626,1.2518,-0.2788,1.444
2.706069,0.2960,1.5527,-0.3179,1.612
2.715424,-0.2254,2.0388,-0.3487,2.081
2.727386,-1.0636,1.9825,-0.3744,2.281
2.736219,-2.5031,1.9090,-0.3989,3.173
2.746417,-4.5421,1.8245,-0.4135,4.912
2.755849,-6.3750,1.7341,-0.0963,6.607
2.765701,-7.1692,1.4145,0.7123,7.342
2.776126,-7.1551,0.6700,1.3849,7.319
2.785880,-7.1367,-0.6131,1.3397,7.287
2.795498,-7.1137,-1.3421,1.2720,7.350
2.806526,-7.0866,-1.3573,1.1954,7.314
2.816224,-5.3123,-1.3698,1.1096,5.597
2.825533,-3.4952,-1.3677,1.0050,3.886
2.837049,-1.9107,-1.3567,0.8891,2.506
2.845437,-0.7920,-1.3556,-0.1322,1.576
2.855534,-0.3825,-1.3266,-0.9305,1.665
2.865361,-0.3140,-1.2730,-1.0005,1.649
2.883128,-0.2489,-1.2073,-1.0707,1.633
2.886146,-0.2023,-1.1459,-1.1356,1.626
2.896167,-0.1618,-1.0788,-1.1641,1.595
2.906401,-0.1274,-1.0136,-1.1432,1.533
2.915950,-0.1129,-0.9544,-1.1007,1.461
2.926312,-0.1042,-0.8867,-1.0098,1.348
2.936573,-0.1007,-0.8240,-0.9154,1.236
2.945291,-0.0999,-0.7265,-0.8145,1.096
2.955300,-0.1140,-0.6218,-0.4674,0.786
2.965362,1.1374,-0.5093,-0.3777,1.302
2.981301,2.1562,-0.4291,-0.2602,2.214
2.988877,3.1196,-0.3392,0.1036,3.140
3.007545,3.1019,-0.2664,0.1663,3.118
3.008364,3.0845,-0.1972,0.2396,3.100
3.016614,3.0676,-0.1455,0.3366,3.089
3.029404,3.0512,-0.0841,0.4033,3.079
3.036029,2.5993,0.2445,0.4810,2.655
3.045670,1.0721,0.2973,0.5422,1.238
3.056363,-0.2888,0.3598,0.5936,0.752
3.066894,-0.3112,0.7021,0.6471,1.004
3.076455,-0.3166,0.7085,0.6904,1.039
3.085945,-0.3185,0.7041,0.7103,1.050
3.102601,-0.3174,0.6891,0.7219,1.047
3.105523,0.5043,0.6652,0.7507,1.123
3.116927,1.5197,0.6072,1.3560,2.125
3.126594,2.6869,0.0427,1.3415,3.004
3.136135,3.8420,-0.6145,1.3353,4.114
3.146542,5.0113,-1.0756,1.2992,5.288
3.156246,5.0229,-1.5439,1.2755,5.407
3.166268,5.0338,-2.0562,1.2389,5.577
3.181054,5.0397,-2.0069,0.6721,5.466
3.186912,5.0401,-1.9285,0.6247,5.433
3.196527,4.2714,-1.8208,0.3209,4.654
3.206272,3.2934,-1.6943,0.2989,3.716
3.216133,2.4192,-1.5555,-0.0413,2.876
3.226295,1.5131,-0.9560,-0.0360,1.790
3.235933,0.5624,-0.4171,-1.0369,1.251
3.246142,-0.3825,0.1854,-0.9721,1.061
3.257114,-1.3050,0.9103,-0.9039,1.830
